uid,datetime,type,value
676,2025-05-29 00:09:44,screen,on
671,2025-05-29 00:10:18,screen,on
676,2025-05-29 00:13:08,screen,off
676,2025-05-29 00:13:36,screen,on
676,2025-05-29 00:16:18,screen,off
676,2025-05-29 00:16:23,screen,on
676,2025-05-29 00:16:43,screen,off
676,2025-05-29 00:24:29,screen,on
668,2025-05-29 00:24:43,screen,off
668,2025-05-29 00:25:29,screen,on
676,2025-05-29 00:28:23,screen,off
676,2025-05-29 00:30:53,screen,on
676,2025-05-29 00:30:57,screen,off
676,2025-05-29 00:32:58,screen,on
676,2025-05-29 00:34:10,screen,off
676,2025-05-29 00:34:20,screen,on
676,2025-05-29 00:34:23,screen,off
676,2025-05-29 00:34:23,screen,on
676,2025-05-29 00:34:27,screen,off
676,2025-05-29 00:34:30,screen,on
676,2025-05-29 00:40:03,screen,off
676,2025-05-29 00:45:59,screen,on
676,2025-05-29 00:46:15,screen,off
668,2025-05-29 00:57:02,screen,off
668,2025-05-29 00:57:07,screen,on
668,2025-05-29 00:57:10,screen,off
668,2025-05-29 00:57:10,screen,on
668,2025-05-29 00:57:21,screen,off
681,2025-05-29 01:09:20,screen,off
671,2025-05-29 01:11:19,screen,off
681,2025-05-29 01:23:03,screen,on
681,2025-05-29 01:24:21,screen,off
681,2025-05-29 01:43:40,screen,on
681,2025-05-29 01:43:56,screen,off
681,2025-05-29 01:46:07,screen,on
681,2025-05-29 01:53:42,screen,off
681,2025-05-29 01:55:22,screen,on
681,2025-05-29 01:55:29,screen,off
681,2025-05-29 01:55:47,screen,on
681,2025-05-29 02:00:40,screen,off
681,2025-05-29 02:02:20,screen,on
681,2025-05-29 02:02:22,screen,off
681,2025-05-29 02:02:39,screen,on
681,2025-05-29 02:03:06,screen,off
681,2025-05-29 02:09:04,screen,on
681,2025-05-29 02:35:32,screen,off
681,2025-05-29 02:35:40,screen,on
681,2025-05-29 02:36:45,screen,off
681,2025-05-29 02:36:46,screen,on
681,2025-05-29 02:36:50,screen,off
668,2025-05-29 03:50:01,screen,on
668,2025-05-29 03:50:13,screen,off
668,2025-05-29 03:50:27,screen,on
668,2025-05-29 03:50:30,screen,off
668,2025-05-29 03:50:58,screen,on
668,2025-05-29 03:51:04,screen,off
668,2025-05-29 03:51:04,screen,on
668,2025-05-29 03:51:13,screen,off
668,2025-05-29 03:55:28,screen,on
685,2025-05-29 04:00:00,screen,on
685,2025-05-29 04:00:21,screen,off
668,2025-05-29 04:00:35,screen,off
685,2025-05-29 04:05:00,screen,on
685,2025-05-29 04:05:06,screen,off
668,2025-05-29 04:06:10,screen,on
668,2025-05-29 04:06:13,screen,off
685,2025-05-29 04:10:00,screen,on
685,2025-05-29 04:10:22,screen,off
685,2025-05-29 04:12:43,screen,on
685,2025-05-29 04:13:17,screen,off
685,2025-05-29 04:15:00,screen,on
685,2025-05-29 04:15:12,screen,off
668,2025-05-29 04:17:23,screen,on
685,2025-05-29 04:21:07,screen,on
685,2025-05-29 04:21:10,screen,off
685,2025-05-29 04:26:26,screen,on
685,2025-05-29 04:27:11,screen,off
685,2025-05-29 04:31:27,screen,on
685,2025-05-29 04:32:01,screen,off
685,2025-05-29 04:32:16,screen,on
685,2025-05-29 04:32:20,screen,off
685,2025-05-29 04:34:52,screen,on
685,2025-05-29 04:34:53,screen,off
685,2025-05-29 04:35:41,screen,on
685,2025-05-29 04:35:54,screen,off
685,2025-05-29 04:37:09,screen,on
685,2025-05-29 04:37:10,screen,off
668,2025-05-29 04:39:38,screen,off
685,2025-05-29 04:44:22,screen,on
685,2025-05-29 04:44:26,screen,off
685,2025-05-29 04:58:16,screen,off
685,2025-05-29 05:01:18,screen,on
685,2025-05-29 05:01:31,screen,off
685,2025-05-29 05:01:38,screen,on
685,2025-05-29 05:01:56,screen,off
685,2025-05-29 05:01:57,screen,on
685,2025-05-29 05:02:07,screen,off
685,2025-05-29 05:03:07,screen,on
685,2025-05-29 05:03:10,screen,off
685,2025-05-29 05:05:04,screen,on
685,2025-05-29 05:05:09,screen,off
685,2025-05-29 05:06:12,screen,on
685,2025-05-29 05:07:44,screen,off
685,2025-05-29 05:07:45,screen,on
685,2025-05-29 05:07:56,screen,off
685,2025-05-29 05:09:13,screen,on
685,2025-05-29 05:09:15,screen,off
685,2025-05-29 05:09:54,screen,on
685,2025-05-29 05:09:57,screen,off
685,2025-05-29 05:13:34,screen,on
685,2025-05-29 05:15:07,screen,off
685,2025-05-29 05:35:47,screen,on
685,2025-05-29 05:44:19,screen,off
685,2025-05-29 05:44:42,screen,on
685,2025-05-29 05:46:55,screen,off
685,2025-05-29 05:47:02,screen,on
685,2025-05-29 05:56:37,screen,off
685,2025-05-29 05:56:50,screen,on
685,2025-05-29 05:57:20,screen,off
678,2025-05-29 06:00:01,screen,on
678,2025-05-29 06:00:06,screen,off
685,2025-05-29 06:01:13,screen,off
685,2025-05-29 06:01:15,screen,on
685,2025-05-29 06:01:45,screen,off
685,2025-05-29 06:01:56,screen,on
685,2025-05-29 06:04:48,screen,off
685,2025-05-29 06:04:57,screen,on
685,2025-05-29 06:05:10,screen,off
685,2025-05-29 06:05:14,screen,on
685,2025-05-29 06:05:51,screen,off
685,2025-05-29 06:06:31,screen,on
685,2025-05-29 06:18:12,screen,on
685,2025-05-29 06:23:26,screen,on
685,2025-05-29 06:23:43,screen,off
685,2025-05-29 06:23:50,screen,on
685,2025-05-29 06:23:57,screen,off
685,2025-05-29 06:29:34,screen,on
685,2025-05-29 06:29:55,screen,off
685,2025-05-29 06:29:57,screen,on
685,2025-05-29 06:30:24,screen,off
685,2025-05-29 06:31:59,screen,on
685,2025-05-29 06:32:57,screen,off
685,2025-05-29 06:36:35,screen,on
685,2025-05-29 06:37:38,screen,off
685,2025-05-29 06:38:52,screen,on
685,2025-05-29 06:39:24,screen,off
685,2025-05-29 06:44:35,screen,on
685,2025-05-29 06:45:53,screen,off
678,2025-05-29 07:00:02,screen,on
678,2025-05-29 07:00:22,screen,off
678,2025-05-29 07:05:00,screen,on
678,2025-05-29 07:05:14,screen,off
678,2025-05-29 07:07:24,screen,on
678,2025-05-29 07:07:47,screen,off
678,2025-05-29 07:10:00,screen,on
678,2025-05-29 07:12:35,screen,off
678,2025-05-29 07:14:00,screen,on
678,2025-05-29 07:14:20,screen,off
678,2025-05-29 07:15:00,screen,on
678,2025-05-29 07:15:39,screen,off
685,2025-05-29 07:17:25,screen,on
685,2025-05-29 07:18:14,screen,off
685,2025-05-29 07:18:14,screen,on
685,2025-05-29 07:18:16,screen,off
685,2025-05-29 07:23:02,screen,on
685,2025-05-29 07:23:08,screen,off
678,2025-05-29 07:24:00,screen,on
678,2025-05-29 07:26:19,screen,off
685,2025-05-29 07:29:08,screen,on
685,2025-05-29 07:29:11,screen,off
678,2025-05-29 07:30:00,screen,on
685,2025-05-29 07:30:22,screen,on
678,2025-05-29 07:30:38,screen,off
685,2025-05-29 07:30:48,screen,off
685,2025-05-29 07:32:01,screen,on
678,2025-05-29 07:32:54,screen,on
685,2025-05-29 07:33:11,screen,off
685,2025-05-29 07:33:12,screen,on
685,2025-05-29 07:33:24,screen,off
678,2025-05-29 07:33:36,screen,off
685,2025-05-29 07:34:00,screen,on
685,2025-05-29 07:41:05,screen,off
685,2025-05-29 07:41:16,screen,on
668,2025-05-29 07:41:18,screen,on
685,2025-05-29 07:41:18,screen,off
668,2025-05-29 07:41:23,screen,off
668,2025-05-29 07:41:23,screen,on
668,2025-05-29 07:41:30,screen,off
678,2025-05-29 07:41:56,screen,on
685,2025-05-29 07:42:04,screen,on
678,2025-05-29 07:42:08,screen,off
685,2025-05-29 07:42:15,screen,off
678,2025-05-29 07:42:20,screen,on
678,2025-05-29 07:42:57,screen,off
678,2025-05-29 07:43:09,screen,on
678,2025-05-29 07:43:15,screen,off
678,2025-05-29 07:44:48,screen,on
678,2025-05-29 07:44:51,screen,off
678,2025-05-29 07:44:51,screen,on
678,2025-05-29 07:45:51,screen,off
678,2025-05-29 07:48:15,screen,on
678,2025-05-29 07:48:40,screen,off
671,2025-05-29 07:50:00,screen,on
671,2025-05-29 07:50:22,screen,off
678,2025-05-29 07:53:43,screen,on
671,2025-05-29 07:55:00,screen,on
671,2025-05-29 07:55:22,screen,off
671,2025-05-29 08:00:00,screen,on
671,2025-05-29 08:00:21,screen,off
685,2025-05-29 08:03:22,screen,on
671,2025-05-29 08:05:00,screen,on
685,2025-05-29 08:09:21,screen,off
678,2025-05-29 08:11:31,screen,off
685,2025-05-29 08:12:32,screen,on
685,2025-05-29 08:14:59,screen,off
678,2025-05-29 08:15:43,screen,on
678,2025-05-29 08:16:06,screen,off
678,2025-05-29 08:17:17,screen,on
678,2025-05-29 08:17:22,screen,off
678,2025-05-29 08:18:08,screen,on
678,2025-05-29 08:18:14,screen,off
685,2025-05-29 08:19:43,screen,on
685,2025-05-29 08:21:40,screen,off
685,2025-05-29 08:30:03,screen,on
678,2025-05-29 08:30:05,screen,on
685,2025-05-29 08:30:05,screen,off
685,2025-05-29 08:30:09,screen,on
678,2025-05-29 08:30:11,screen,off
685,2025-05-29 08:30:15,screen,off
685,2025-05-29 08:30:59,screen,on
685,2025-05-29 08:32:19,screen,off
671,2025-05-29 08:34:17,screen,off
678,2025-05-29 08:35:09,screen,on
678,2025-05-29 08:35:15,screen,off
678,2025-05-29 08:35:26,screen,on
678,2025-05-29 08:35:56,screen,off
676,2025-05-29 08:36:01,screen,on
678,2025-05-29 08:36:38,screen,on
676,2025-05-29 08:37:45,screen,off
678,2025-05-29 08:41:01,screen,off
685,2025-05-29 08:41:03,screen,on
671,2025-05-29 08:41:16,screen,on
685,2025-05-29 08:43:06,screen,off
685,2025-05-29 08:44:11,screen,on
685,2025-05-29 08:44:21,screen,off
668,2025-05-29 08:53:41,screen,on
668,2025-05-29 08:53:50,screen,off
668,2025-05-29 08:53:50,screen,on
668,2025-05-29 08:53:52,screen,off
686,2025-05-29 08:53:59,screen,on
686,2025-05-29 08:54:00,screen,off
686,2025-05-29 08:54:02,screen,on
678,2025-05-29 08:55:03,screen,on
678,2025-05-29 08:55:55,screen,off
678,2025-05-29 08:56:58,screen,on
678,2025-05-29 08:57:04,screen,off
678,2025-05-29 08:57:25,screen,on
668,2025-05-29 08:58:09,screen,on
678,2025-05-29 08:59:03,screen,off
678,2025-05-29 09:00:01,screen,on
678,2025-05-29 09:00:06,screen,off
678,2025-05-29 09:02:20,screen,on
668,2025-05-29 09:03:31,screen,off
676,2025-05-29 09:04:01,screen,on
668,2025-05-29 09:06:22,screen,on
678,2025-05-29 09:07:06,screen,off
685,2025-05-29 09:17:07,screen,on
685,2025-05-29 09:17:23,screen,off
668,2025-05-29 09:18:57,screen,off
668,2025-05-29 09:19:35,screen,on
668,2025-05-29 09:19:50,screen,off
668,2025-05-29 09:19:51,screen,on
671,2025-05-29 09:24:36,screen,off
671,2025-05-29 09:25:04,screen,on
671,2025-05-29 09:26:24,screen,off
671,2025-05-29 09:29:38,screen,on
671,2025-05-29 09:30:37,screen,off
671,2025-05-29 09:30:51,screen,on
678,2025-05-29 09:33:42,screen,on
678,2025-05-29 09:34:59,screen,off
671,2025-05-29 09:38:01,screen,off
676,2025-05-29 09:44:31,screen,off
671,2025-05-29 09:44:33,screen,on
671,2025-05-29 09:46:03,screen,off
678,2025-05-29 09:47:20,screen,on
678,2025-05-29 09:47:26,screen,off
668,2025-05-29 09:49:58,screen,off
671,2025-05-29 09:51:03,screen,on
671,2025-05-29 09:51:15,screen,off
678,2025-05-29 09:52:56,screen,on
676,2025-05-29 09:53:21,screen,off
676,2025-05-29 09:53:40,screen,on
676,2025-05-29 09:53:55,screen,off
676,2025-05-29 09:54:36,screen,on
678,2025-05-29 09:54:38,screen,off
685,2025-05-29 09:57:55,screen,on
671,2025-05-29 10:00:14,screen,on
671,2025-05-29 10:00:25,screen,off
685,2025-05-29 10:00:33,screen,off
676,2025-05-29 10:00:56,screen,off
668,2025-05-29 10:01:42,screen,on
668,2025-05-29 10:01:48,screen,off
668,2025-05-29 10:01:48,screen,on
668,2025-05-29 10:01:53,screen,off
685,2025-05-29 10:02:05,screen,on
676,2025-05-29 10:02:28,screen,on
676,2025-05-29 10:03:26,screen,off
676,2025-05-29 10:03:30,screen,on
676,2025-05-29 10:05:00,screen,off
676,2025-05-29 10:06:24,screen,on
676,2025-05-29 10:06:57,screen,off
685,2025-05-29 10:08:54,screen,off
685,2025-05-29 10:09:40,screen,on
676,2025-05-29 10:09:52,screen,on
676,2025-05-29 10:10:00,screen,off
685,2025-05-29 10:10:23,screen,off
676,2025-05-29 10:10:43,screen,on
685,2025-05-29 10:11:07,screen,on
685,2025-05-29 10:12:29,screen,off
671,2025-05-29 10:13:24,screen,on
671,2025-05-29 10:13:28,screen,off
671,2025-05-29 10:13:30,screen,on
671,2025-05-29 10:13:32,screen,off
668,2025-05-29 10:13:54,screen,on
686,2025-05-29 10:13:58,screen,off
686,2025-05-29 10:13:59,screen,on
668,2025-05-29 10:15:45,screen,off
671,2025-05-29 10:16:12,screen,on
671,2025-05-29 10:16:16,screen,off
671,2025-05-29 10:16:16,screen,on
676,2025-05-29 10:16:18,screen,off
671,2025-05-29 10:16:22,screen,off
676,2025-05-29 10:16:30,screen,on
668,2025-05-29 10:16:40,screen,on
676,2025-05-29 10:17:25,screen,off
685,2025-05-29 10:17:35,screen,off
685,2025-05-29 10:19:56,screen,off
678,2025-05-29 10:20:07,screen,on
678,2025-05-29 10:20:12,screen,off
671,2025-05-29 10:20:27,screen,on
671,2025-05-29 10:20:33,screen,off
685,2025-05-29 10:21:26,screen,on
676,2025-05-29 10:22:17,screen,on
676,2025-05-29 10:22:19,screen,off
676,2025-05-29 10:22:32,screen,on
685,2025-05-29 10:22:34,screen,off
685,2025-05-29 10:22:55,screen,on
685,2025-05-29 10:22:57,screen,off
676,2025-05-29 10:23:13,screen,off
676,2025-05-29 10:23:27,screen,on
685,2025-05-29 10:23:38,screen,on
676,2025-05-29 10:23:52,screen,off
676,2025-05-29 10:24:23,screen,on
685,2025-05-29 10:24:23,screen,off
676,2025-05-29 10:24:27,screen,off
676,2025-05-29 10:24:33,screen,on
676,2025-05-29 10:24:35,screen,off
676,2025-05-29 10:25:01,screen,on
685,2025-05-29 10:25:03,screen,on
676,2025-05-29 10:25:11,screen,off
676,2025-05-29 10:25:49,screen,on
678,2025-05-29 10:28:36,screen,on
681,2025-05-29 10:30:01,screen,on
676,2025-05-29 10:30:01,screen,off
678,2025-05-29 10:30:29,screen,off
676,2025-05-29 10:31:10,screen,on
676,2025-05-29 10:31:57,screen,off
671,2025-05-29 10:32:51,screen,on
676,2025-05-29 10:33:13,screen,on
676,2025-05-29 10:33:19,screen,off
685,2025-05-29 10:33:25,screen,on
685,2025-05-29 10:33:27,screen,off
676,2025-05-29 10:34:21,screen,on
676,2025-05-29 10:34:24,screen,off
676,2025-05-29 10:34:24,screen,on
685,2025-05-29 10:36:27,screen,off
685,2025-05-29 10:36:30,screen,on
671,2025-05-29 10:36:55,screen,off
678,2025-05-29 10:38:05,screen,on
678,2025-05-29 10:38:13,screen,off
678,2025-05-29 10:38:17,screen,on
678,2025-05-29 10:38:49,screen,off
678,2025-05-29 10:38:51,screen,on
685,2025-05-29 10:39:07,screen,off
686,2025-05-29 10:39:16,screen,off
685,2025-05-29 10:39:28,screen,on
685,2025-05-29 10:39:29,screen,off
685,2025-05-29 10:39:33,screen,on
678,2025-05-29 10:39:38,screen,off
685,2025-05-29 10:39:57,screen,off
685,2025-05-29 10:40:12,screen,on
685,2025-05-29 10:40:14,screen,off
678,2025-05-29 10:42:48,screen,on
678,2025-05-29 10:43:25,screen,off
676,2025-05-29 10:44:06,screen,off
676,2025-05-29 10:45:06,screen,on
671,2025-05-29 10:45:33,screen,on
678,2025-05-29 10:48:02,screen,on
671,2025-05-29 10:48:41,screen,off
678,2025-05-29 10:49:22,screen,off
686,2025-05-29 10:49:23,screen,on
685,2025-05-29 10:50:26,screen,on
685,2025-05-29 10:50:50,screen,off
685,2025-05-29 10:53:39,screen,on
685,2025-05-29 10:53:47,screen,off
685,2025-05-29 10:53:48,screen,on
685,2025-05-29 10:53:58,screen,off
685,2025-05-29 10:54:07,screen,on
685,2025-05-29 10:54:29,screen,off
678,2025-05-29 10:56:52,screen,on
671,2025-05-29 10:57:30,screen,on
676,2025-05-29 10:58:05,screen,off
676,2025-05-29 10:58:58,screen,on
686,2025-05-29 11:00:00,screen,off
678,2025-05-29 11:00:30,screen,off
685,2025-05-29 11:00:31,screen,on
671,2025-05-29 11:00:44,screen,off
685,2025-05-29 11:00:51,screen,off
678,2025-05-29 11:04:09,screen,on
678,2025-05-29 11:04:52,screen,off
676,2025-05-29 11:05:24,screen,off
676,2025-05-29 11:05:47,screen,on
676,2025-05-29 11:05:58,screen,off
685,2025-05-29 11:07:24,screen,on
685,2025-05-29 11:07:27,screen,off
676,2025-05-29 11:09:50,screen,on
678,2025-05-29 11:10:43,screen,on
676,2025-05-29 11:10:49,screen,off
685,2025-05-29 11:11:16,screen,on
678,2025-05-29 11:11:17,screen,off
685,2025-05-29 11:11:26,screen,off
676,2025-05-29 11:13:29,screen,on
676,2025-05-29 11:13:38,screen,off
685,2025-05-29 11:14:46,screen,on
685,2025-05-29 11:14:49,screen,off
685,2025-05-29 11:14:49,screen,on
685,2025-05-29 11:14:52,screen,off
678,2025-05-29 11:15:22,screen,on
678,2025-05-29 11:16:10,screen,off
685,2025-05-29 11:17:08,screen,on
678,2025-05-29 11:17:19,screen,on
685,2025-05-29 11:17:21,screen,off
678,2025-05-29 11:17:32,screen,off
681,2025-05-29 11:18:20,screen,off
678,2025-05-29 11:18:42,screen,on
678,2025-05-29 11:18:45,screen,off
685,2025-05-29 11:19:37,screen,on
685,2025-05-29 11:19:44,screen,off
678,2025-05-29 11:20:23,screen,on
678,2025-05-29 11:20:31,screen,off
685,2025-05-29 11:20:35,screen,on
685,2025-05-29 11:20:46,screen,off
671,2025-05-29 11:21:11,screen,on
678,2025-05-29 11:22:04,screen,on
685,2025-05-29 11:22:53,screen,on
671,2025-05-29 11:22:53,screen,off
678,2025-05-29 11:22:58,screen,off
685,2025-05-29 11:23:12,screen,off
676,2025-05-29 11:23:51,screen,on
676,2025-05-29 11:23:53,screen,off
671,2025-05-29 11:24:23,screen,on
671,2025-05-29 11:24:24,screen,off
685,2025-05-29 11:25:33,screen,on
678,2025-05-29 11:26:06,screen,on
685,2025-05-29 11:26:07,screen,off
676,2025-05-29 11:27:13,screen,on
685,2025-05-29 11:27:55,screen,on
685,2025-05-29 11:27:57,screen,off
676,2025-05-29 11:29:03,screen,off
678,2025-05-29 11:30:12,screen,off
678,2025-05-29 11:34:27,screen,on
678,2025-05-29 11:35:43,screen,off
678,2025-05-29 11:35:57,screen,on
671,2025-05-29 11:36:13,screen,on
671,2025-05-29 11:36:36,screen,off
685,2025-05-29 11:36:39,screen,on
685,2025-05-29 11:36:42,screen,off
681,2025-05-29 11:38:08,screen,on
681,2025-05-29 11:38:10,screen,off
686,2025-05-29 11:38:32,screen,on
681,2025-05-29 11:39:56,screen,on
681,2025-05-29 11:40:01,screen,off
671,2025-05-29 11:40:30,screen,on
671,2025-05-29 11:40:43,screen,off
685,2025-05-29 11:40:48,screen,on
685,2025-05-29 11:41:07,screen,off
671,2025-05-29 11:42:22,screen,on
671,2025-05-29 11:42:28,screen,off
678,2025-05-29 11:42:39,screen,off
671,2025-05-29 11:44:04,screen,on
671,2025-05-29 11:44:47,screen,off
671,2025-05-29 11:45:07,screen,on
681,2025-05-29 11:45:36,screen,on
685,2025-05-29 11:47:01,screen,on
671,2025-05-29 11:47:18,screen,off
685,2025-05-29 11:47:27,screen,off
685,2025-05-29 11:47:27,screen,on
685,2025-05-29 11:47:38,screen,off
681,2025-05-29 11:49:20,screen,off
681,2025-05-29 11:49:20,screen,on
681,2025-05-29 11:49:48,screen,off
678,2025-05-29 11:50:54,screen,on
685,2025-05-29 11:51:11,screen,on
678,2025-05-29 11:53:01,screen,off
681,2025-05-29 11:53:30,screen,on
678,2025-05-29 11:54:20,screen,on
678,2025-05-29 11:56:18,screen,off
678,2025-05-29 11:56:25,screen,on
676,2025-05-29 11:56:52,screen,on
685,2025-05-29 11:57:07,screen,off
681,2025-05-29 11:58:18,screen,off
681,2025-05-29 11:58:19,screen,on
681,2025-05-29 11:58:27,screen,off
671,2025-05-29 11:58:36,screen,on
685,2025-05-29 11:58:54,screen,on
681,2025-05-29 11:58:59,screen,on
681,2025-05-29 11:59:10,screen,off
671,2025-05-29 11:59:21,screen,off
671,2025-05-29 11:59:57,screen,on
681,2025-05-29 12:00:47,screen,on
671,2025-05-29 12:01:29,screen,off
676,2025-05-29 12:01:46,screen,off
685,2025-05-29 12:02:22,screen,off
685,2025-05-29 12:04:16,screen,on
681,2025-05-29 12:07:24,screen,off
676,2025-05-29 12:09:37,screen,on
676,2025-05-29 12:09:47,screen,off
676,2025-05-29 12:10:45,screen,on
676,2025-05-29 12:11:52,screen,off
668,2025-05-29 12:13:00,screen,off
671,2025-05-29 12:13:27,screen,on
671,2025-05-29 12:13:31,screen,off
671,2025-05-29 12:14:18,screen,on
668,2025-05-29 12:15:07,screen,on
668,2025-05-29 12:15:21,screen,off
671,2025-05-29 12:15:39,screen,off
678,2025-05-29 12:16:17,screen,off
678,2025-05-29 12:16:59,screen,on
676,2025-05-29 12:18:51,screen,on
676,2025-05-29 12:19:06,screen,off
668,2025-05-29 12:21:14,screen,on
671,2025-05-29 12:22:37,screen,on
678,2025-05-29 12:23:25,screen,off
671,2025-05-29 12:23:57,screen,off
678,2025-05-29 12:24:03,screen,on
678,2025-05-29 12:24:39,screen,off
678,2025-05-29 12:24:56,screen,on
678,2025-05-29 12:25:01,screen,off
678,2025-05-29 12:25:06,screen,on
671,2025-05-29 12:25:30,screen,on
671,2025-05-29 12:41:59,screen,off
678,2025-05-29 12:42:04,screen,off
671,2025-05-29 12:42:20,screen,on
678,2025-05-29 12:44:15,screen,on
678,2025-05-29 12:45:18,screen,off
678,2025-05-29 12:46:15,screen,on
678,2025-05-29 12:46:52,screen,off
668,2025-05-29 12:48:27,screen,off
678,2025-05-29 12:48:27,screen,on
668,2025-05-29 12:48:28,screen,on
668,2025-05-29 12:48:43,screen,off
668,2025-05-29 12:48:43,screen,on
678,2025-05-29 12:50:03,screen,off
681,2025-05-29 12:50:32,screen,off
681,2025-05-29 12:51:12,screen,on
671,2025-05-29 12:51:15,screen,off
676,2025-05-29 12:51:26,screen,on
676,2025-05-29 12:52:03,screen,off
668,2025-05-29 12:52:17,screen,off
676,2025-05-29 12:53:03,screen,on
676,2025-05-29 12:53:10,screen,off
671,2025-05-29 12:53:12,screen,on
685,2025-05-29 12:53:17,screen,off
676,2025-05-29 12:53:45,screen,on
671,2025-05-29 12:54:21,screen,off
676,2025-05-29 12:55:23,screen,off
668,2025-05-29 12:55:41,screen,on
671,2025-05-29 12:57:02,screen,on
671,2025-05-29 12:57:39,screen,off
685,2025-05-29 12:57:53,screen,on
671,2025-05-29 12:59:16,screen,on
678,2025-05-29 12:59:25,screen,on
671,2025-05-29 12:59:28,screen,off
678,2025-05-29 12:59:30,screen,off
678,2025-05-29 13:00:56,screen,on
671,2025-05-29 13:02:10,screen,on
671,2025-05-29 13:02:30,screen,off
678,2025-05-29 13:02:37,screen,off
671,2025-05-29 13:03:16,screen,on
681,2025-05-29 13:03:30,screen,off
671,2025-05-29 13:03:37,screen,off
681,2025-05-29 13:03:41,screen,on
681,2025-05-29 13:03:42,screen,off
681,2025-05-29 13:04:29,screen,on
681,2025-05-29 13:05:05,screen,off
681,2025-05-29 13:05:18,screen,on
671,2025-05-29 13:05:35,screen,on
671,2025-05-29 13:05:38,screen,off
681,2025-05-29 13:06:53,screen,off
676,2025-05-29 13:07:06,screen,on
676,2025-05-29 13:07:10,screen,off
671,2025-05-29 13:08:07,screen,on
671,2025-05-29 13:08:09,screen,off
671,2025-05-29 13:12:57,screen,on
681,2025-05-29 13:14:15,screen,on
671,2025-05-29 13:15:18,screen,off
671,2025-05-29 13:15:19,screen,on
681,2025-05-29 13:15:23,screen,off
685,2025-05-29 13:15:33,screen,off
685,2025-05-29 13:15:47,screen,on
685,2025-05-29 13:15:49,screen,off
678,2025-05-29 13:17:07,screen,on
681,2025-05-29 13:17:35,screen,on
671,2025-05-29 13:17:50,screen,off
678,2025-05-29 13:17:57,screen,off
685,2025-05-29 13:18:07,screen,on
685,2025-05-29 13:18:33,screen,off
685,2025-05-29 13:18:53,screen,on
685,2025-05-29 13:19:24,screen,off
685,2025-05-29 13:19:26,screen,on
685,2025-05-29 13:19:39,screen,off
678,2025-05-29 13:20:04,screen,on
685,2025-05-29 13:20:06,screen,on
678,2025-05-29 13:20:15,screen,off
676,2025-05-29 13:20:58,screen,on
676,2025-05-29 13:21:16,screen,off
685,2025-05-29 13:23:05,screen,off
681,2025-05-29 13:24:53,screen,off
685,2025-05-29 13:25:23,screen,on
668,2025-05-29 13:25:47,screen,off
685,2025-05-29 13:25:53,screen,off
681,2025-05-29 13:27:21,screen,on
681,2025-05-29 13:27:51,screen,off
681,2025-05-29 13:30:11,screen,on
685,2025-05-29 13:31:24,screen,on
685,2025-05-29 13:32:01,screen,off
678,2025-05-29 13:33:36,screen,on
685,2025-05-29 13:35:09,screen,on
678,2025-05-29 13:35:10,screen,off
685,2025-05-29 13:35:27,screen,off
671,2025-05-29 13:35:57,screen,on
685,2025-05-29 13:36:00,screen,on
671,2025-05-29 13:36:34,screen,off
685,2025-05-29 13:37:29,screen,off
678,2025-05-29 13:38:39,screen,on
678,2025-05-29 13:38:45,screen,off
685,2025-05-29 13:39:15,screen,on
668,2025-05-29 13:39:26,screen,on
668,2025-05-29 13:39:32,screen,off
668,2025-05-29 13:39:40,screen,on
685,2025-05-29 13:39:53,screen,off
685,2025-05-29 13:41:27,screen,on
685,2025-05-29 13:42:22,screen,off
686,2025-05-29 13:42:34,screen,off
685,2025-05-29 13:43:36,screen,on
676,2025-05-29 13:43:56,screen,on
685,2025-05-29 13:44:12,screen,off
685,2025-05-29 13:44:12,screen,on
685,2025-05-29 13:44:26,screen,off
671,2025-05-29 13:44:32,screen,on
671,2025-05-29 13:44:59,screen,off
681,2025-05-29 13:45:25,screen,off
676,2025-05-29 13:45:47,screen,off
681,2025-05-29 13:47:45,screen,on
681,2025-05-29 13:47:46,screen,off
685,2025-05-29 13:50:42,screen,on
676,2025-05-29 13:51:36,screen,on
685,2025-05-29 13:51:37,screen,off
685,2025-05-29 13:51:48,screen,on
685,2025-05-29 13:52:05,screen,off
681,2025-05-29 13:52:53,screen,on
678,2025-05-29 13:53:07,screen,on
685,2025-05-29 13:53:10,screen,on
681,2025-05-29 13:53:34,screen,off
678,2025-05-29 13:54:38,screen,off
681,2025-05-29 13:57:41,screen,on
681,2025-05-29 13:57:57,screen,off
685,2025-05-29 13:58:19,screen,off
671,2025-05-29 13:59:10,screen,on
671,2025-05-29 13:59:35,screen,off
681,2025-05-29 13:59:58,screen,on
676,2025-05-29 14:00:00,screen,off
678,2025-05-29 14:00:01,screen,on
678,2025-05-29 14:00:07,screen,off
676,2025-05-29 14:00:18,screen,on
681,2025-05-29 14:00:29,screen,off
681,2025-05-29 14:00:32,screen,on
681,2025-05-29 14:00:45,screen,off
678,2025-05-29 14:01:39,screen,on
681,2025-05-29 14:01:53,screen,on
676,2025-05-29 14:02:12,screen,off
678,2025-05-29 14:02:16,screen,off
676,2025-05-29 14:02:38,screen,on
676,2025-05-29 14:03:34,screen,off
676,2025-05-29 14:04:24,screen,on
681,2025-05-29 14:07:27,screen,off
681,2025-05-29 14:09:21,screen,on
681,2025-05-29 14:09:23,screen,off
676,2025-05-29 14:10:07,screen,off
