datetime,value,uid,type
2025-05-24 00:11:00,0.5925925925925926,685,light
2025-05-24 00:12:00,0.5555555555555556,685,light
2025-05-24 00:13:00,0.5185185185185186,685,light
2025-05-24 00:14:00,0.4814814814814815,685,light
2025-05-24 00:15:00,0.4444444444444444,685,light
2025-05-24 00:16:00,0.40740740740740744,685,light
2025-05-24 00:17:00,0.37037037037037046,685,light
2025-05-24 00:18:00,0.33333333333333337,685,light
2025-05-24 00:19:00,0.2962962962962963,685,light
2025-05-24 00:20:00,0.2592592592592593,685,light
2025-05-24 00:21:00,0.22222222222222232,685,light
2025-05-24 00:22:00,0.18518518518518523,685,light
2025-05-24 00:23:00,0.14814814814814814,685,light
2025-05-24 00:24:00,0.11111111111111116,685,light
2025-05-24 00:25:00,0.07407407407407418,685,light
2025-05-24 00:26:00,0.03703703703703709,685,light
2025-05-24 00:27:00,0.0,685,light
2025-05-24 00:28:00,0.0,685,light
2025-05-24 00:29:00,0.0,685,light
2025-05-24 00:30:00,0.0,685,light
2025-05-24 00:31:00,0.0,685,light
2025-05-24 00:32:00,0.0,685,light
2025-05-24 00:33:00,0.0,685,light
2025-05-24 00:34:00,0.0,685,light
2025-05-24 00:35:00,0.0,685,light
2025-05-24 00:36:00,0.0,685,light
2025-05-24 00:37:00,0.0,685,light
2025-05-24 00:38:00,0.0,685,light
2025-05-24 00:39:00,0.0,685,light
2025-05-24 00:40:00,0.0,685,light
2025-05-24 00:41:00,0.0,685,light
2025-05-24 00:42:00,0.0,685,light
2025-05-24 00:43:00,0.0,685,light
2025-05-24 00:44:00,0.0,685,light
2025-05-24 00:45:00,0.0,685,light
2025-05-24 00:46:00,0.0,685,light
2025-05-24 00:47:00,0.0,685,light
2025-05-24 00:48:00,0.0,685,light
2025-05-24 00:49:00,0.0,685,light
2025-05-24 00:50:00,0.0,685,light
2025-05-24 00:51:00,0.0,685,light
2025-05-24 00:52:00,0.0,685,light
2025-05-24 00:53:00,0.0,685,light
2025-05-24 00:54:00,0.0,685,light
2025-05-24 00:55:00,0.0,685,light
2025-05-24 00:56:00,0.0,685,light
2025-05-24 00:57:00,0.0,685,light
2025-05-24 00:58:00,0.0,685,light
2025-05-24 00:59:00,0.0,685,light
2025-05-24 01:00:00,0.0,685,light
2025-05-24 01:01:00,0.0,685,light
2025-05-24 01:02:00,0.0,685,light
2025-05-24 01:03:00,0.0,685,light
2025-05-24 01:04:00,0.0,685,light
2025-05-24 01:05:00,0.0,685,light
2025-05-24 01:06:00,0.0,685,light
2025-05-24 01:07:00,0.0,685,light
2025-05-24 01:08:00,0.0,685,light
2025-05-24 01:09:00,0.0,685,light
2025-05-24 01:10:00,0.0,685,light
2025-05-24 01:11:00,0.0,685,light
2025-05-24 01:12:00,0.0,685,light
2025-05-24 01:13:00,0.0,685,light
2025-05-24 01:14:00,0.0,685,light
2025-05-24 01:15:00,0.0,685,light
2025-05-24 01:16:00,0.0,685,light
2025-05-24 01:17:00,0.0,685,light
2025-05-24 01:18:00,0.0,685,light
2025-05-24 01:19:00,0.0,685,light
2025-05-24 01:20:00,0.0,685,light
2025-05-24 01:21:00,0.0,685,light
2025-05-24 01:22:00,0.0,685,light
2025-05-24 01:23:00,0.0,685,light
2025-05-24 01:24:00,0.0,685,light
2025-05-24 01:25:00,0.0,685,light
2025-05-24 01:26:00,0.0,685,light
2025-05-24 01:27:00,0.0,685,light
2025-05-24 01:28:00,0.0,685,light
2025-05-24 01:29:00,0.0,685,light
2025-05-24 01:30:00,0.0,685,light
2025-05-24 01:31:00,0.0,685,light
2025-05-24 01:32:00,0.0,685,light
2025-05-24 01:33:00,0.0,685,light
2025-05-24 01:34:00,0.0,685,light
2025-05-24 01:35:00,0.0,685,light
2025-05-24 01:36:00,0.0,685,light
2025-05-24 01:37:00,0.0,685,light
2025-05-24 01:38:00,0.0,685,light
2025-05-24 01:39:00,0.0,685,light
2025-05-24 01:40:00,0.0,685,light
2025-05-24 01:41:00,0.0,685,light
2025-05-24 01:42:00,0.0,685,light
2025-05-24 01:43:00,0.0,685,light
2025-05-24 01:44:00,0.0,685,light
2025-05-24 01:45:00,0.0,685,light
2025-05-24 01:46:00,0.0,685,light
2025-05-24 01:47:00,0.0,685,light
2025-05-24 01:48:00,0.0,685,light
2025-05-24 01:49:00,0.0,685,light
2025-05-24 01:50:00,0.0,685,light
2025-05-24 01:51:00,0.0,685,light
2025-05-24 01:52:00,0.0,685,light
2025-05-24 01:53:00,0.0,685,light
2025-05-24 01:54:00,0.0,685,light
2025-05-24 01:55:00,0.0,685,light
2025-05-24 01:56:00,0.0,685,light
2025-05-24 01:57:00,0.0,685,light
2025-05-24 01:58:00,0.0,685,light
2025-05-24 01:59:00,0.0,685,light
2025-05-24 02:00:00,0.0,685,light
2025-05-24 02:01:00,0.0,685,light
2025-05-24 02:02:00,0.0,685,light
2025-05-24 02:03:00,0.0,685,light
2025-05-24 02:04:00,0.0,685,light
2025-05-24 02:05:00,0.0,685,light
2025-05-24 02:06:00,0.0,685,light
2025-05-24 02:07:00,0.0,685,light
2025-05-24 02:08:00,0.0,685,light
2025-05-24 02:09:00,0.0,685,light
2025-05-24 02:10:00,0.0,685,light
2025-05-24 02:11:00,0.0,685,light
2025-05-24 02:12:00,0.0,685,light
2025-05-24 02:13:00,0.0,685,light
2025-05-24 02:14:00,0.0,685,light
2025-05-24 02:15:00,0.0,685,light
2025-05-24 02:16:00,0.0,685,light
2025-05-24 02:17:00,0.0,685,light
2025-05-24 02:18:00,0.0,685,light
2025-05-24 02:19:00,0.0,685,light
2025-05-24 02:20:00,0.0,685,light
2025-05-24 02:21:00,0.0,685,light
2025-05-24 02:22:00,0.0,685,light
2025-05-24 02:23:00,0.0,685,light
2025-05-24 02:24:00,0.0,685,light
2025-05-24 02:25:00,0.0,685,light
2025-05-24 02:26:00,0.0,685,light
2025-05-24 02:27:00,0.0,685,light
2025-05-24 02:28:00,0.0,685,light
2025-05-24 02:29:00,0.0,685,light
2025-05-24 02:30:00,0.0,685,light
2025-05-24 02:31:00,0.0,685,light
2025-05-24 02:32:00,0.0,685,light
2025-05-24 02:33:00,0.0,685,light
2025-05-24 02:34:00,0.0,685,light
2025-05-24 02:35:00,0.0,685,light
2025-05-24 02:36:00,0.0,685,light
2025-05-24 02:37:00,0.0,685,light
2025-05-24 02:38:00,0.0,685,light
2025-05-24 02:39:00,0.0,685,light
2025-05-24 02:40:00,0.0,685,light
2025-05-24 02:41:00,0.0,685,light
2025-05-24 02:42:00,0.0,685,light
2025-05-24 02:43:00,0.0,685,light
2025-05-24 02:44:00,0.0,685,light
2025-05-24 02:45:00,0.0,685,light
2025-05-24 02:46:00,0.0,685,light
2025-05-24 02:47:00,0.0,685,light
2025-05-24 02:48:00,0.0,685,light
2025-05-24 02:49:00,0.0,685,light
2025-05-24 02:50:00,0.0,685,light
2025-05-24 02:51:00,0.0,685,light
2025-05-24 02:52:00,0.0,685,light
2025-05-24 02:53:00,0.0,685,light
2025-05-24 02:54:00,0.0,685,light
2025-05-24 02:55:00,0.0,685,light
2025-05-24 02:56:00,0.0,685,light
2025-05-24 02:57:00,0.0,685,light
2025-05-24 02:58:00,0.0,685,light
2025-05-24 02:59:00,0.0,685,light
2025-05-24 03:00:00,0.0,685,light
2025-05-24 03:01:00,0.0,685,light
2025-05-24 03:02:00,0.0,685,light
2025-05-24 03:03:00,0.0,685,light
2025-05-24 03:04:00,0.0,685,light
2025-05-24 03:05:00,0.0,685,light
2025-05-24 03:06:00,0.0,685,light
2025-05-24 03:07:00,0.0,685,light
2025-05-24 03:08:00,0.0,685,light
2025-05-24 03:09:00,0.0,685,light
2025-05-24 03:10:00,0.0,685,light
2025-05-24 03:11:00,0.0,685,light
2025-05-24 03:12:00,0.0,685,light
2025-05-24 03:13:00,0.0,685,light
2025-05-24 03:14:00,0.0,685,light
2025-05-24 03:15:00,0.0,685,light
2025-05-24 03:16:00,0.0,685,light
2025-05-24 03:17:00,0.0,685,light
2025-05-24 03:18:00,0.0,685,light
2025-05-24 03:19:00,0.0,685,light
2025-05-24 03:20:00,0.0,685,light
2025-05-24 03:21:00,0.0,685,light
2025-05-24 03:22:00,0.0,685,light
2025-05-24 03:23:00,0.0,685,light
2025-05-24 03:24:00,0.0,685,light
2025-05-24 03:25:00,0.0,685,light
2025-05-24 03:26:00,0.0,685,light
2025-05-24 03:27:00,0.0,685,light
2025-05-24 03:28:00,0.0,685,light
2025-05-24 03:29:00,0.0,685,light
2025-05-24 03:30:00,0.0,685,light
2025-05-24 03:31:00,0.0,685,light
2025-05-24 03:32:00,0.0,685,light
2025-05-24 03:33:00,0.0,685,light
2025-05-24 03:34:00,0.0,685,light
2025-05-24 03:35:00,0.0,685,light
2025-05-24 03:36:00,0.0,685,light
2025-05-24 03:37:00,0.0,685,light
2025-05-24 03:38:00,0.0,685,light
2025-05-24 03:39:00,0.0,685,light
2025-05-24 03:40:00,0.0,685,light
2025-05-24 03:41:00,0.0,685,light
2025-05-24 03:42:00,0.0,685,light
2025-05-24 03:43:00,0.0,685,light
2025-05-24 03:44:00,0.0,685,light
2025-05-24 03:45:00,0.0,685,light
2025-05-24 03:46:00,0.0,685,light
2025-05-24 03:47:00,0.0,685,light
2025-05-24 03:48:00,0.0,685,light
2025-05-24 03:49:00,0.0,685,light
2025-05-24 03:50:00,0.0,685,light
2025-05-24 03:51:00,0.0,685,light
2025-05-24 03:52:00,0.0,685,light
2025-05-24 03:53:00,0.0,685,light
2025-05-24 03:54:00,0.0,685,light
2025-05-24 03:55:00,0.0,685,light
2025-05-24 03:56:00,0.0,685,light
2025-05-24 03:57:00,0.0,685,light
2025-05-24 03:58:00,0.0,685,light
2025-05-24 03:59:00,0.0,685,light
2025-05-24 04:00:00,0.0,685,light
2025-05-24 04:01:00,0.0,685,light
2025-05-24 04:02:00,0.0,685,light
2025-05-24 04:03:00,0.0,685,light
2025-05-24 04:04:00,0.0,685,light
2025-05-24 04:05:00,0.0,685,light
2025-05-24 04:06:00,0.0,685,light
2025-05-24 04:07:00,0.0,685,light
2025-05-24 04:08:00,0.0,685,light
2025-05-24 04:09:00,0.0,685,light
2025-05-24 04:10:00,0.0,685,light
2025-05-24 04:11:00,0.0,685,light
2025-05-24 04:12:00,0.0,685,light
2025-05-24 04:13:00,0.0,685,light
2025-05-24 04:14:00,0.0,685,light
2025-05-24 04:15:00,0.0,685,light
2025-05-24 04:16:00,0.0,685,light
2025-05-24 04:17:00,0.0,685,light
2025-05-24 04:18:00,0.0,685,light
2025-05-24 04:19:00,0.0,685,light
2025-05-24 04:20:00,0.0,685,light
2025-05-24 04:21:00,0.0,685,light
2025-05-24 04:22:00,0.0,685,light
2025-05-24 04:23:00,0.0,685,light
2025-05-24 04:24:00,0.0,685,light
2025-05-24 04:25:00,0.0,685,light
2025-05-24 04:26:00,0.0,685,light
2025-05-24 04:27:00,0.0,685,light
2025-05-24 04:28:00,0.0,685,light
2025-05-24 04:29:00,0.0,685,light
2025-05-24 04:30:00,0.0,685,light
2025-05-24 04:31:00,0.0,685,light
2025-05-24 04:32:00,0.0,685,light
2025-05-24 04:33:00,0.0,685,light
2025-05-24 04:34:00,0.0,685,light
2025-05-24 04:35:00,0.0,685,light
2025-05-24 04:36:00,0.0,685,light
2025-05-24 04:37:00,0.0,685,light
2025-05-24 04:38:00,0.0,685,light
2025-05-24 04:39:00,0.0,685,light
2025-05-24 04:40:00,0.0,685,light
2025-05-24 04:41:00,0.0,685,light
2025-05-24 04:42:00,0.0,685,light
2025-05-24 04:43:00,0.0,685,light
2025-05-24 04:44:00,0.0,685,light
2025-05-24 04:45:00,0.0,685,light
2025-05-24 04:46:00,0.0,685,light
2025-05-24 04:47:00,0.0,685,light
2025-05-24 04:48:00,0.0,685,light
2025-05-24 04:49:00,0.0,685,light
2025-05-24 04:50:00,0.0,685,light
2025-05-24 04:51:00,0.0,685,light
2025-05-24 04:52:00,0.0,685,light
2025-05-24 04:53:00,0.0,685,light
2025-05-24 04:54:00,0.0,685,light
2025-05-24 04:55:00,0.0,685,light
2025-05-24 04:56:00,0.0,685,light
2025-05-24 04:57:00,0.0,685,light
2025-05-24 04:58:00,0.0,685,light
2025-05-24 04:59:00,0.0,685,light
2025-05-24 05:00:00,0.0,685,light
2025-05-24 05:01:00,0.0,685,light
2025-05-24 05:02:00,0.0,685,light
2025-05-24 05:03:00,0.0,685,light
2025-05-24 05:04:00,0.0,685,light
2025-05-24 05:05:00,0.0,685,light
2025-05-24 05:06:00,0.0,685,light
2025-05-24 05:07:00,0.0,685,light
2025-05-24 05:08:00,0.0,685,light
2025-05-24 05:09:00,0.0,685,light
2025-05-24 05:10:00,0.0,685,light
2025-05-24 05:11:00,0.0,685,light
2025-05-24 05:12:00,0.0,685,light
2025-05-24 05:13:00,0.0,685,light
2025-05-24 05:14:00,0.0,685,light
2025-05-24 05:15:00,0.0,685,light
2025-05-24 05:16:00,0.0,685,light
2025-05-24 05:17:00,0.0,685,light
2025-05-24 05:18:00,0.0,685,light
2025-05-24 05:19:00,0.0,685,light
2025-05-24 05:20:00,0.0,685,light
2025-05-24 05:21:00,0.0,685,light
2025-05-24 05:22:00,0.0,685,light
2025-05-24 05:23:00,0.0,685,light
2025-05-24 05:24:00,0.0,685,light
2025-05-24 05:25:00,0.0,685,light
2025-05-24 05:26:00,0.0,685,light
2025-05-24 05:27:00,0.0,685,light
2025-05-24 05:28:00,0.0,685,light
2025-05-24 05:29:00,0.0,685,light
2025-05-24 05:30:00,0.0,685,light
2025-05-24 05:31:00,0.0,685,light
2025-05-24 05:32:00,0.0,685,light
2025-05-24 05:33:00,0.0,685,light
2025-05-24 05:34:00,0.0,685,light
2025-05-24 05:35:00,0.0,685,light
2025-05-24 05:36:00,0.0,685,light
2025-05-24 05:37:00,0.0,685,light
2025-05-24 05:38:00,0.0,685,light
2025-05-24 05:39:00,0.0,685,light
2025-05-24 05:40:00,0.0,685,light
2025-05-24 05:41:00,0.0,685,light
2025-05-24 05:42:00,0.0,685,light
2025-05-24 05:43:00,0.0,685,light
2025-05-24 05:44:00,0.0,685,light
2025-05-24 05:45:00,0.0,685,light
2025-05-24 05:46:00,0.0,685,light
2025-05-24 05:47:00,0.0,685,light
2025-05-24 05:48:00,0.0,685,light
2025-05-24 05:49:00,0.0,685,light
2025-05-24 05:50:00,0.0,685,light
2025-05-24 05:51:00,0.0,685,light
2025-05-24 05:52:00,0.0,685,light
2025-05-24 05:53:00,0.0,685,light
2025-05-24 05:54:00,0.0,685,light
2025-05-24 05:55:00,0.0,685,light
2025-05-24 05:56:00,0.0,685,light
2025-05-24 05:57:00,0.0,685,light
2025-05-24 05:58:00,0.0,685,light
2025-05-24 05:59:00,0.0,685,light
2025-05-24 06:00:00,0.0,685,light
2025-05-24 06:01:00,0.0,685,light
2025-05-24 06:02:00,0.0,685,light
2025-05-24 06:03:00,0.0,685,light
2025-05-24 06:04:00,0.0,685,light
2025-05-24 06:05:00,0.0,685,light
2025-05-24 06:06:00,0.0,685,light
2025-05-24 06:07:00,0.0,685,light
2025-05-24 06:08:00,0.0,685,light
2025-05-24 06:09:00,0.0,685,light
2025-05-24 06:10:00,0.0,685,light
2025-05-24 06:11:00,0.0,685,light
2025-05-24 06:12:00,0.0,685,light
2025-05-24 06:13:00,0.0,685,light
2025-05-24 06:14:00,0.0,685,light
2025-05-24 06:15:00,0.0,685,light
2025-05-24 06:16:00,0.0,685,light
2025-05-24 06:17:00,0.0,685,light
2025-05-24 06:18:00,0.0,685,light
2025-05-24 06:19:00,0.0,685,light
2025-05-24 06:20:00,0.0,685,light
2025-05-24 06:21:00,0.0,685,light
2025-05-24 06:22:00,0.0,685,light
2025-05-24 06:23:00,0.0,685,light
2025-05-24 06:24:00,0.0,685,light
2025-05-24 06:25:00,0.0,685,light
2025-05-24 06:26:00,0.0,685,light
2025-05-24 06:27:00,0.0,685,light
2025-05-24 06:28:00,0.0,685,light
2025-05-24 06:29:00,0.0,685,light
2025-05-24 06:30:00,0.0,685,light
2025-05-24 06:31:00,0.0,685,light
2025-05-24 06:32:00,0.0,685,light
2025-05-24 06:33:00,0.0,685,light
2025-05-24 06:34:00,0.0,685,light
2025-05-24 06:35:00,0.0,685,light
2025-05-24 06:36:00,0.0,685,light
2025-05-24 06:37:00,0.0,685,light
2025-05-24 06:38:00,0.0,685,light
2025-05-24 06:39:00,0.0,685,light
2025-05-24 06:40:00,0.0,685,light
2025-05-24 06:41:00,0.0,685,light
2025-05-24 06:42:00,0.0,685,light
2025-05-24 06:43:00,0.0,685,light
2025-05-24 06:44:00,0.0,685,light
2025-05-24 06:45:00,0.0,685,light
2025-05-24 06:46:00,0.0,685,light
2025-05-24 06:47:00,0.0,685,light
2025-05-24 06:48:00,0.0,685,light
2025-05-24 06:49:00,0.0,685,light
2025-05-24 06:50:00,0.06666666666666667,685,light
2025-05-24 06:51:00,0.13333333333333333,685,light
2025-05-24 06:52:00,0.2,685,light
2025-05-24 06:53:00,0.26666666666666666,685,light
2025-05-24 06:54:00,0.3333333333333333,685,light
2025-05-24 06:55:00,0.4,685,light
2025-05-24 06:56:00,0.4666666666666667,685,light
2025-05-24 06:57:00,0.5333333333333333,685,light
2025-05-24 06:58:00,0.6,685,light
2025-05-24 06:59:00,0.6666666666666666,685,light
2025-05-24 07:00:00,0.7333333333333333,685,light
2025-05-24 07:01:00,0.8,685,light
2025-05-24 07:02:00,0.8666666666666667,685,light
2025-05-24 07:03:00,0.9333333333333333,685,light
2025-05-24 07:04:00,1.0,685,light
2025-05-24 07:05:00,1.0,685,light
2025-05-24 07:06:00,1.0,685,light
2025-05-24 07:07:00,1.0,685,light
2025-05-24 07:08:00,1.0,685,light
2025-05-24 07:09:00,1.0,685,light
2025-05-24 07:10:00,1.0,685,light
2025-05-24 07:11:00,1.0,685,light
2025-05-24 07:12:00,1.0,685,light
2025-05-24 07:13:00,1.0,685,light
2025-05-24 07:14:00,1.0,685,light
2025-05-24 07:15:00,1.0,685,light
2025-05-24 07:16:00,1.0,685,light
2025-05-24 07:17:00,1.0,685,light
2025-05-24 07:18:00,1.0,685,light
2025-05-24 07:19:00,1.0,685,light
2025-05-24 07:20:00,1.0,685,light
2025-05-24 07:21:00,1.0,685,light
2025-05-24 07:22:00,1.0,685,light
2025-05-24 07:23:00,1.0,685,light
2025-05-24 07:24:00,1.0,685,light
2025-05-24 07:25:00,1.0,685,light
2025-05-24 07:26:00,1.0,685,light
2025-05-24 07:27:00,1.0,685,light
2025-05-24 07:28:00,1.0,685,light
2025-05-24 07:29:00,1.0,685,light
2025-05-24 07:30:00,1.0,685,light
2025-05-24 07:31:00,1.0,685,light
2025-05-24 07:32:00,1.0,685,light
2025-05-24 07:33:00,1.0,685,light
2025-05-24 07:34:00,1.0,685,light
2025-05-24 07:35:00,1.0,685,light
2025-05-24 07:36:00,1.0,685,light
2025-05-24 07:37:00,1.0,685,light
2025-05-24 07:38:00,1.0,685,light
2025-05-24 07:39:00,1.0,685,light
2025-05-24 07:40:00,1.0,685,light
2025-05-24 07:41:00,1.0,685,light
2025-05-24 07:42:00,1.0,685,light
2025-05-24 07:43:00,1.0,685,light
2025-05-24 07:44:00,1.0,685,light
2025-05-24 07:45:00,1.0,685,light
2025-05-24 07:46:00,1.0,685,light
2025-05-24 07:47:00,1.0,685,light
2025-05-24 07:48:00,1.0,685,light
2025-05-24 07:49:00,1.0,685,light
2025-05-24 07:50:00,1.0,685,light
2025-05-24 07:51:00,1.0,685,light
2025-05-24 07:52:00,1.0,685,light
2025-05-24 07:53:00,1.0,685,light
2025-05-24 07:54:00,1.0,685,light
2025-05-24 07:55:00,1.0,685,light
2025-05-24 07:56:00,1.0,685,light
2025-05-24 07:57:00,1.0,685,light
2025-05-24 07:58:00,1.0,685,light
2025-05-24 07:59:00,1.0,685,light
2025-05-24 08:00:00,1.0,685,light
2025-05-24 08:01:00,1.0,685,light
2025-05-24 08:02:00,1.0,685,light
2025-05-24 08:03:00,1.0,685,light
2025-05-24 08:04:00,1.0,685,light
2025-05-24 08:05:00,1.0666666666666667,685,light
2025-05-24 08:06:00,1.1333333333333333,685,light
2025-05-24 08:07:00,1.2,685,light
2025-05-24 08:08:00,1.2666666666666666,685,light
2025-05-24 08:09:00,1.3333333333333333,685,light
2025-05-24 08:10:00,1.4,685,light
2025-05-24 08:11:00,1.4666666666666668,685,light
2025-05-24 08:12:00,1.5333333333333332,685,light
2025-05-24 08:13:00,1.6,685,light
2025-05-24 08:14:00,1.6666666666666665,685,light
2025-05-24 08:15:00,1.7333333333333334,685,light
2025-05-24 08:16:00,1.8,685,light
2025-05-24 08:17:00,1.8666666666666667,685,light
2025-05-24 08:18:00,1.9333333333333333,685,light
2025-05-24 08:19:00,2.0,685,light
2025-05-24 08:20:00,1.8666666666666667,685,light
2025-05-24 08:21:00,1.7333333333333334,685,light
2025-05-24 08:22:00,1.6,685,light
2025-05-24 08:23:00,1.4666666666666668,685,light
2025-05-24 08:24:00,1.3333333333333335,685,light
2025-05-24 08:25:00,1.2,685,light
2025-05-24 08:26:00,1.0666666666666667,685,light
2025-05-24 08:27:00,0.9333333333333333,685,light
2025-05-24 08:28:00,0.8,685,light
2025-05-24 08:29:00,0.6666666666666667,685,light
2025-05-24 08:30:00,0.5333333333333334,685,light
2025-05-24 08:31:00,0.3999999999999999,685,light
2025-05-24 08:32:00,0.2666666666666666,685,light
2025-05-24 08:33:00,0.1333333333333333,685,light
2025-05-24 08:34:00,0.0,685,light
2025-05-24 08:35:00,0.0,685,light
2025-05-24 08:36:00,0.0,685,light
2025-05-24 08:37:00,0.0,685,light
2025-05-24 08:38:00,0.0,685,light
2025-05-24 08:39:00,0.0,685,light
2025-05-24 08:40:00,0.0,685,light
2025-05-24 08:41:00,0.0,685,light
2025-05-24 08:42:00,0.0,685,light
2025-05-24 08:43:00,0.0,685,light
2025-05-24 08:44:00,0.0,685,light
2025-05-24 08:45:00,0.0,685,light
2025-05-24 08:46:00,0.0,685,light
2025-05-24 08:47:00,0.0,685,light
2025-05-24 08:48:00,0.0,685,light
2025-05-24 08:49:00,0.0,685,light
2025-05-24 08:50:00,0.0,685,light
2025-05-24 08:51:00,0.0,685,light
2025-05-24 08:52:00,0.0,685,light
2025-05-24 08:53:00,0.0,685,light
2025-05-24 08:54:00,0.0,685,light
2025-05-24 08:55:00,0.0,685,light
2025-05-24 08:56:00,0.0,685,light
2025-05-24 08:57:00,0.0,685,light
2025-05-24 08:58:00,0.0,685,light
2025-05-24 08:59:00,0.0,685,light
2025-05-24 09:00:00,0.0,685,light
2025-05-24 09:01:00,0.0,685,light
2025-05-24 09:02:00,0.0,685,light
2025-05-24 09:03:00,0.0,685,light
2025-05-24 09:04:00,0.0,685,light
2025-05-24 09:05:00,0.0,685,light
2025-05-24 09:06:00,0.0,685,light
2025-05-24 09:07:00,0.0,685,light
2025-05-24 09:08:00,0.0,685,light
2025-05-24 09:09:00,0.0,685,light
2025-05-24 09:10:00,0.0,685,light
2025-05-24 09:11:00,0.0,685,light
2025-05-24 09:12:00,0.0,685,light
2025-05-24 09:13:00,0.0,685,light
2025-05-24 09:14:00,0.0,685,light
2025-05-24 09:15:00,0.0,685,light
2025-05-24 09:16:00,0.0,685,light
2025-05-24 09:17:00,0.0,685,light
2025-05-24 09:18:00,0.0,685,light
2025-05-24 09:19:00,0.0,685,light
2025-05-24 09:20:00,0.0,685,light
2025-05-24 09:21:00,0.0,685,light
2025-05-24 09:22:00,0.0,685,light
2025-05-24 09:23:00,0.0,685,light
2025-05-24 09:24:00,0.0,685,light
2025-05-24 09:25:00,0.0,685,light
2025-05-24 09:26:00,0.0,685,light
2025-05-24 09:27:00,0.0,685,light
2025-05-24 09:28:00,0.0,685,light
2025-05-24 09:29:00,0.0,685,light
2025-05-24 09:30:00,0.0,685,light
2025-05-24 09:31:00,0.0,685,light
2025-05-24 09:32:00,0.0,685,light
2025-05-24 09:33:00,0.0,685,light
2025-05-24 09:34:00,0.0,685,light
2025-05-24 09:35:00,0.0,685,light
2025-05-24 09:36:00,0.0,685,light
2025-05-24 09:37:00,0.0,685,light
2025-05-24 09:38:00,0.0,685,light
2025-05-24 09:39:00,0.0,685,light
2025-05-24 09:40:00,0.0,685,light
2025-05-24 09:41:00,0.0,685,light
2025-05-24 09:42:00,0.0,685,light
2025-05-24 09:43:00,0.0,685,light
2025-05-24 09:44:00,0.0,685,light
2025-05-24 09:45:00,0.0,685,light
2025-05-24 09:46:00,0.0,685,light
2025-05-24 09:47:00,0.0,685,light
2025-05-24 09:48:00,0.0,685,light
2025-05-24 09:49:00,0.0,685,light
2025-05-24 09:50:00,0.3333333333333333,685,light
2025-05-24 09:51:00,0.6666666666666666,685,light
2025-05-24 09:52:00,1.0,685,light
2025-05-24 09:53:00,1.3333333333333333,685,light
2025-05-24 09:54:00,1.6666666666666665,685,light
2025-05-24 09:55:00,2.0,685,light
2025-05-24 09:56:00,2.333333333333333,685,light
2025-05-24 09:57:00,2.6666666666666665,685,light
2025-05-24 09:58:00,3.0,685,light
2025-05-24 09:59:00,3.333333333333333,685,light
2025-05-24 10:00:00,3.6666666666666665,685,light
2025-05-24 10:01:00,4.0,685,light
2025-05-24 10:02:00,4.333333333333333,685,light
2025-05-24 10:03:00,4.666666666666666,685,light
2025-05-24 10:04:00,5.0,685,light
2025-05-24 10:05:00,5.066666666666666,685,light
2025-05-24 10:06:00,5.133333333333334,685,light
2025-05-24 10:07:00,5.2,685,light
2025-05-24 10:08:00,5.266666666666667,685,light
2025-05-24 10:09:00,5.333333333333333,685,light
2025-05-24 10:10:00,5.4,685,light
2025-05-24 10:11:00,5.466666666666667,685,light
2025-05-24 10:12:00,5.533333333333333,685,light
2025-05-24 10:13:00,5.6,685,light
2025-05-24 10:14:00,5.666666666666667,685,light
2025-05-24 10:15:00,5.733333333333333,685,light
2025-05-24 10:16:00,5.8,685,light
2025-05-24 10:17:00,5.866666666666667,685,light
2025-05-24 10:18:00,5.933333333333334,685,light
2025-05-24 10:19:00,6.0,685,light
2025-05-24 10:20:00,5.6875,685,light
2025-05-24 10:21:00,5.375,685,light
2025-05-24 10:22:00,5.0625,685,light
2025-05-24 10:23:00,4.75,685,light
2025-05-24 10:24:00,4.4375,685,light
2025-05-24 10:25:00,4.125,685,light
2025-05-24 10:26:00,3.8125,685,light
2025-05-24 10:27:00,3.5,685,light
2025-05-24 10:28:00,3.1875,685,light
2025-05-24 10:29:00,2.875,685,light
2025-05-24 10:30:00,2.5625,685,light
2025-05-24 10:31:00,2.25,685,light
2025-05-24 10:32:00,1.9375,685,light
2025-05-24 10:33:00,1.625,685,light
2025-05-24 10:34:00,1.3125,685,light
2025-05-24 10:35:00,1.0,685,light
2025-05-24 10:36:00,1.3333333333333333,685,light
2025-05-24 10:37:00,1.6666666666666665,685,light
2025-05-24 10:38:00,2.0,685,light
2025-05-24 10:39:00,2.333333333333333,685,light
2025-05-24 10:40:00,2.6666666666666665,685,light
2025-05-24 10:41:00,3.0,685,light
2025-05-24 10:42:00,3.333333333333333,685,light
2025-05-24 10:43:00,3.6666666666666665,685,light
2025-05-24 10:44:00,4.0,685,light
2025-05-24 10:45:00,4.333333333333333,685,light
2025-05-24 10:46:00,4.666666666666666,685,light
2025-05-24 10:47:00,5.0,685,light
2025-05-24 10:48:00,5.333333333333333,685,light
2025-05-24 10:49:00,5.666666666666666,685,light
2025-05-24 10:50:00,6.0,685,light
2025-05-24 10:51:00,6.0,685,light
2025-05-24 10:52:00,6.0,685,light
2025-05-24 10:53:00,6.0,685,light
2025-05-24 10:54:00,6.0,685,light
2025-05-24 10:55:00,6.0,685,light
2025-05-24 10:56:00,6.0,685,light
2025-05-24 10:57:00,6.0,685,light
2025-05-24 10:58:00,6.0,685,light
